ticker,price change,return,outperform,apy,# of long,# of short,# of hold,hit rate,sharpe,sortino,max drawdown
AAPL,0.007365459603898561,1.8417325019836426,1.834367042379744,0.6963834473518369,274,224,0,0.5513078470824949,2.064533383433451,2.1800845885379787,0.22711075772582207
AXP,0.22046921344507808,0.3879467248916626,0.16747751144658451,0.1804404028882176,269,229,0,0.5352112676056338,0.727263641108837,0.7504660765603708,0.2496975366561226
BA,-0.07882387118420486,-0.2892354130744934,-0.21041154189028854,-0.15866361226308479,270,228,0,0.49899396378269617,-0.33940919997953584,-0.33874563920277256,0.5564861295282736
CAT,0.23573711340327863,-0.2571263313293457,-0.49286344473262433,-0.13964069160518833,248,250,0,0.5050301810865191,-0.35919740183587395,-0.3506209798383964,0.39598729169111185
CSCO,0.05026452267676018,0.634947657585144,0.5846831349083839,0.2824430682476784,257,241,0,0.49897750511247446,1.1152410685856307,1.3416582644292774,0.16155455286423986
CVX,0.9594979092043732,-5.066394805908203e-06,-0.9595029755991791,-2.5637210616658024e-06,269,229,0,0.5110663983903421,0.14232062333745818,0.14956257666952025,0.2587527925989154
DD,-0.18278168004202977,-0.12898069620132446,0.05380098384070531,-0.06749190274871775,245,253,0,0.5020242914979757,-0.05031398718869702,-0.05199736740663804,0.4996718197584714
DIS,-0.5148807916132807,0.5025629997253418,1.0174437913386225,0.2288011306312847,271,227,0,0.5383064516129032,0.9197688048578156,0.9274657978637246,0.23353406061639473
GE,-0.08526199381769828,-0.05457866191864014,0.03068333189905814,-0.028000894867796777,253,245,0,0.5051124744376279,0.10212443714744641,0.09855527645525179,0.36410104312596536
GS,0.16863499497986179,-0.051818668842315674,-0.22045366382217746,-0.026566043703466158,258,240,0,0.5050301810865191,0.025214674346342007,0.025075174047868347,0.3649970865347018
HD,0.16454659350909373,-0.14432191848754883,-0.30886851199664256,-0.07583942988186876,270,228,0,0.5070707070707071,-0.20718667890478926,-0.19380043646985518,0.37576351513192957
IBM,0.14614200697340052,0.9610296487808228,0.8148876418074222,0.40606058015309854,235,263,0,0.536144578313253,1.5912562890118007,1.726590061005838,0.1634749143635388
INTC,-0.4871944152951446,-0.007581353187561035,0.4796130621075836,-0.0038435582178435457,221,277,0,0.5152129817444219,0.1367307970366867,0.13033111559034632,0.2725402422390675
JNJ,0.10842692670342746,-0.1626691222190857,-0.27109604892251316,-0.0859202706879788,255,243,0,0.4959677419354839,-0.4321238947397896,-0.4194089654161193,0.36052084301325377
JPM,-0.028612798702809528,0.5291520357131958,0.5577648344160053,0.23975675192071422,250,248,0,0.537525354969574,0.9390489063907433,0.9922247679903607,0.24747564069146216
KO,0.26713146700412294,0.47719597816467285,0.21006451116054992,0.2182593965693873,257,241,0,0.5241935483870968,1.11784743767385,1.3103434474462132,0.1575982504305517
MCD,0.2301265183912824,0.20134973526000977,-0.028776783131272632,0.09727292953885591,263,235,0,0.5372233400402414,0.6152803945923002,0.5900305576094572,0.14319017399061812
MMM,-0.27409203432012896,0.4244110584259033,0.6985030927460323,0.19603305474713606,254,244,0,0.5472837022132797,0.8781789623672127,0.8504753371399548,0.2195846475892791
MRK,0.36794815837694883,0.14637231826782227,-0.22157584010912657,0.071569216514074,230,268,0,0.5221774193548387,0.4423167895617098,0.4518076119565449,0.2721938936863121
MSFT,0.10267139301606432,0.11437380313873291,0.011702410122668594,0.05632793658380342,285,213,0,0.5,0.3212775636023452,0.3402994478723754,0.23644069066031864
NKE,-0.204284259041831,-0.39902424812316895,-0.19473998908133794,-0.22714808444216927,276,222,0,0.5040322580645161,-0.9591012110179079,-0.8812418491168997,0.4372194385936397
PFE,0.35663227581280976,0.27357733249664307,-0.0830549433161667,0.13017408076869952,259,239,0,0.5101214574898786,0.6498627979050061,0.6660014059180791,0.18411207037902538
PG,0.09945586396842732,0.826725959777832,0.7272700958094047,0.3564789105798647,263,235,0,0.5231388329979879,1.7943255921502592,2.071085230229507,0.11110662875236016
RTX,0.44584518275896845,0.40197229385375977,-0.043872888905208685,0.18646160337517292,264,234,0,0.5393939393939394,0.840023897326627,0.8173835320713387,0.2604998934502902
TRV,0.3642582804721688,0.0435185432434082,-0.3207397372287606,0.021789727550711957,256,242,0,0.5432595573440644,0.23447693616781065,0.22440511743621144,0.2076121329775387
UNH,0.46966040935767506,0.5448006391525269,0.0751402297948518,0.24616057135415192,279,219,0,0.5,1.065848994495128,1.2109187093496494,0.15033558310752962
VZ,-0.31430556641749197,0.37514472007751465,0.6894502864950066,0.17491818836886708,208,290,0,0.524390243902439,1.001748064555576,1.0324004651224046,0.16898456851997437
WBA,-0.2167714882013495,-0.4821346402168274,-0.2653631520154779,-0.28321840423432587,251,247,0,0.49193548387096775,-1.0042714109167008,-0.9204139941928257,0.5270807881343722
WMT,-0.037341350076458446,1.1266932487487793,1.1640345988252379,0.4649626484831453,253,245,0,0.49798387096774194,1.8662252082141777,2.656630650738854,0.12177645365966762
XOM,1.3548249934338177,-0.10264253616333008,-1.4574675295971478,-0.053328289510269244,237,261,0,0.4909090909090909,-0.07097808414701799,-0.07510580744344235,0.24124712183456057
