Date,Open,High,Low,Close,Adj Close,Volume,Log_Open,Log_High,Log_Low,Log_Close,Log_Volume,Price_Change,Direction,RSI_7,RSI_14,RSI_21,EMA_9,EMA_21,EMA_55
2013-01-02,50.79999923706055,51.25,50.63999938964844,51.09999847412109,46.30373764038086,11674700,3.927896339565943,3.9367156180185177,3.924741765783165,3.9337844673490143,16.272934665257612,,-1,,,,51.09999847412109,51.09999847412109,51.09999847412109
2013-01-03,51.04999923706055,51.34000015258789,50.84000015258789,51.209999084472656,46.40341567993164,7566600,3.932805529665729,3.9384701784150997,3.928683449322589,3.9359348075965572,15.83925438317202,0.002152653887206535,1,,,,51.1219985961914,51.109998529607594,51.10392706734793
2013-01-04,51.380001068115234,52.34000015258789,51.33000183105469,52.18999862670898,47.29142761230469,8745900,3.9392490124702784,3.9577609000173206,3.938275412244424,3.9548908793420234,15.98409557709133,0.019136878729870244,1,,,,51.33559860229492,51.20818035661681,51.142715337325114
2013-01-07,51.7599983215332,51.7599983215332,50.65999984741211,50.970001220703125,46.185943603515625,9472100,3.94661761776477,3.94661761776477,3.92513664156153,3.9312372483013935,16.063861193482627,-0.02337607660678309,-1,,,,51.26247912597657,51.18652770789738,51.136546976017186
2013-01-08,50.880001068115234,51.18000030517578,50.56999969482422,50.7599983215332,45.99565124511719,8637600,3.9294699400246973,3.9353488366944362,3.923358509057172,3.9271086097794647,15.971635324415068,-0.00412012741103529,-1,,,,51.1619829650879,51.147752309137,51.12309880978561
2013-01-09,50.93000030517578,51.5,50.7599983215332,50.77999877929688,46.013771057128906,8389000,3.9304521468885767,3.9415818076696905,3.9271086097794647,3.927502552237479,15.942431881828432,0.000394020063534839,1,,,,51.0855861279297,51.11432017006062,51.11084523726815
2013-01-10,50.869998931884766,51.2400016784668,50.59000015258789,50.790000915527344,46.0228271484375,8097400,3.929273337837716,3.9365205097854963,3.923753931320012,3.9276995028388937,15.907053580460783,0.00019696999745777433,1,39.68517053138689,,,51.026469085449236,51.084836601466684,51.099386511491694
2013-01-11,50.81999969482422,51.02000045776367,50.45000076293945,50.58000183105469,45.8325424194336,7149000,3.928289971886985,3.932217721685905,3.9209827619223026,3.923556277442979,15.78248304474899,-0.004134654079292477,-1,34.20623619076666,,,50.93717563457033,51.03894253142923,51.08083705861895
2013-01-14,50.400001525878906,50.83000183105469,50.18000030517578,50.59000015258789,45.84160614013672,9308800,3.9199912053526975,3.9284867674819206,3.915616547019898,3.923753931320012,16.04647074728302,0.00019767341184762088,1,34.70695196721255,,,50.86774053817385,50.9981295878982,51.063307169117834
2013-01-15,50.470001220703125,51.150001525878906,50.43000030517578,51.09000015258789,46.29467391967773,7299500,3.9213791245388783,3.93476252222909,3.9205862421401068,3.9335887863293553,15.803316410622172,0.00988337613148671,1,54.783632511578986,,,50.91219246105666,51.00648145741544,51.064260489956055
