ticker,price change,return,outperform,apy,# of long,# of short,# of hold,hit rate,sharpe,sortino,max drawdown
AAPL,0.007365459603898561,0.7731120586395264,0.7657465990356278,0.3361847242480047,261,237,0,0.5331991951710262,1.1881877364509685,1.233935824751993,0.2267335024874184
AXP,0.22046921344507808,0.2638115882873535,0.04334237484227543,0.12578047136518355,268,230,0,0.5090543259557344,0.5475246965716902,0.5763174810168311,0.2913066807970574
BA,-0.07882387118420486,0.012627124786376953,0.09145099597058182,0.006369826099227982,267,231,0,0.5171026156941649,0.18524018715830354,0.19471068088190657,0.3349669167912717
CAT,0.23573711340327863,-0.02230924367904663,-0.25804635708232526,-0.011351919475063199,237,261,0,0.5050301810865191,0.11546719471838351,0.11714656676818556,0.4509948268047646
CSCO,0.05026452267676018,0.2327638864517212,0.182499363774961,0.11169952721745102,240,258,0,0.49079754601226994,0.5550323316728261,0.6227374943671715,0.1663608842653195
CVX,0.9594979092043732,0.2652243375778198,-0.6942735716265533,0.12641710241620752,256,242,0,0.5211267605633803,0.5813384721105711,0.6167352745995254,0.23843198029250642
DD,-0.18278168004202977,-0.059424519538879395,0.12335716050315038,-0.030525149557735,238,260,0,0.5020242914979757,0.06660475797773704,0.06923283784643164,0.46156972486850356
DIS,-0.5148807916132807,1.0086069107055664,1.5234877023188471,0.4232203492403932,272,226,0,0.5443548387096774,1.4751276898583827,1.5519936879627076,0.2253440111969326
GE,-0.08526199381769828,-0.19277870655059814,-0.10751671273289987,-0.10270340594154848,245,253,0,0.49079754601226994,-0.12769832289395447,-0.12465390925250973,0.3960667490674057
GS,0.16863499497986179,0.37372660636901855,0.20509161138915677,0.1743049177840128,253,245,0,0.5191146881287726,0.69164221342543,0.7013205990771902,0.346718073760765
HD,0.16454659350909373,-0.353312611579895,-0.5178592050889887,-0.19794010602721213,256,242,0,0.48282828282828283,-0.816811864506584,-0.7659563696895306,0.4327892517005949
IBM,0.14614200697340052,0.2796165943145752,0.13347458734117468,0.13288282082187886,237,261,0,0.5281124497991968,0.6549621496122452,0.6266873235688649,0.19295922787899994
INTC,-0.4871944152951446,0.009601593017578125,0.49679600831272275,0.0048471700455379185,222,276,0,0.513184584178499,0.1640961716292237,0.15878313714966386,0.4081811360407517
JNJ,0.10842692670342746,-0.033215343952178955,-0.14164227065560642,-0.01694798092522609,247,251,0,0.5080645161290323,-0.02027226774104634,-0.019960764150676713,0.29526770560980564
JPM,-0.028612798702809528,0.39187419414520264,0.42048699284801216,0.18212949002007783,231,267,0,0.5273833671399595,0.7573943067899137,0.7939883649242303,0.2820958248866398
KO,0.26713146700412294,0.7304673194885254,0.46333585248440246,0.3198252120254619,261,237,0,0.530241935483871,1.546164074690747,1.886620791518338,0.1506438210564872
MCD,0.2301265183912824,0.2111949920654297,-0.01893152632585271,0.10181409245043005,250,248,0,0.5352112676056338,0.6373102549788369,0.645196486852888,0.11574168314550132
MMM,-0.27409203432012896,0.1962651014328003,0.47035713575292926,0.0949204231913019,253,245,0,0.5110663983903421,0.5025993371824435,0.5083303404746106,0.2451423107791694
MRK,0.36794815837694883,0.3178063631057739,-0.050141795271174905,0.1498674960677706,218,280,0,0.5181451612903226,0.7875949747418596,0.8566858067212926,0.2937301866180023
MSFT,0.10267139301606432,-0.015164554119110107,-0.11783594713517442,-0.007702590208680027,269,229,0,0.5,0.11794794718111878,0.11994475973004139,0.32949226946622345
NKE,-0.204284259041831,-0.08380049467086792,0.12048376437096309,-0.04332141854395988,265,233,0,0.5060483870967742,-0.053324670178096986,-0.05369959777975558,0.2536984013188195
PFE,0.35663227581280976,0.5154764652252197,0.15884418941240996,0.2341337919057913,260,238,0,0.5242914979757085,1.100776758522577,1.134737673437108,0.2313791419098633
PG,0.09945586396842732,0.7759941816329956,0.6765383176645683,0.33728332471053935,256,242,0,0.5331991951710262,1.7121530768732633,1.9062044113913985,0.11085148619590256
RTX,0.44584518275896845,0.38791465759277344,-0.05793052516619501,0.1804266019908789,253,245,0,0.5414141414141415,0.8184361075256477,0.7932362510133038,0.17534776348029818
TRV,0.3642582804721688,-0.11502909660339355,-0.47928737707556235,-0.05996333924853603,262,236,0,0.5251509054325956,-0.1736435032216253,-0.16691015187364214,0.25981794955012466
UNH,0.46966040935767506,0.5955047607421875,0.12584435138451244,0.26669288152562065,276,222,0,0.5100401606425703,1.1362084039257943,1.2622026749109152,0.17980265844566934
VZ,-0.31430556641749197,0.2786390781402588,0.5929446445577508,0.13244481262009722,222,276,0,0.5101626016260162,0.8142028107726879,0.8413448844611399,0.09374341497004268
WBA,-0.2167714882013495,-0.3340965509414673,-0.11732506274011778,-0.18596731201399141,250,248,0,0.5100806451612904,-0.561459718854883,-0.5158522819847762,0.4267520874092605
WMT,-0.037341350076458446,1.3559789657592773,1.393320315835736,0.542864195896614,253,245,0,0.5100806451612904,2.105858626494949,3.0031511122384495,0.10466601611810862
XOM,1.3548249934338177,-0.31723278760910034,-1.672057781042918,-0.17560002257037066,233,265,0,0.48282828282828283,-0.6055881902902456,-0.6262880498553413,0.4051550389026948
