ticker,price change,return,outperform,apy,# of long,# of short,# of hold,hit rate,sharpe,sortino,max drawdown
AAPL,0.007365459603898561,1.855318546295166,1.8479530866912675,0.7004825910804238,257,241,0,0.5533199195171026,2.073457635103024,2.1916218685934816,0.22342754054870487
AXP,0.22046921344507808,0.20038294792175293,-0.020086265523325153,0.09682600550704712,252,246,0,0.5130784708249497,0.44880986486244007,0.46763201988155684,0.31833547201609763
BA,-0.07882387118420486,-0.10662591457366943,-0.02780204338946457,-0.055457083469269586,252,246,0,0.5150905432595574,0.0006893503831333775,0.0006820962298945997,0.4707061342327031
CAT,0.23573711340327863,-0.041342198848724365,-0.277079312252003,-0.021138279669265847,242,256,0,0.5251509054325956,0.08160948675112628,0.07981462697750133,0.2766687260041309
CSCO,0.05026452267676018,0.3666113615036011,0.3163468388268409,0.17122316155041895,249,249,0,0.5030674846625767,0.7622253662528614,0.7721854688278669,0.30996228578593016
CVX,0.9594979092043732,-0.20795834064483643,-1.1674562498492096,-0.11128182726100933,260,238,0,0.5090543259557344,-0.2922945499762248,-0.29879778033278737,0.34208129188489045
DD,-0.18278168004202977,0.18878555297851562,0.3715672330205454,0.09145086683739656,238,260,0,0.5182186234817814,0.422796083418319,0.44067462210149205,0.4356986433642232
DIS,-0.5148807916132807,0.15455389022827148,0.6694346818415522,0.07543234349215155,252,246,0,0.5100806451612904,0.4184186463393801,0.42742511960038265,0.32275073599622045
GE,-0.08526199381769828,-0.10572576522827148,-0.020463771410573206,-0.05497561696925424,244,254,0,0.5071574642126789,0.019919939238437843,0.019605912952378294,0.34301229491425944
GS,0.16863499497986179,-0.018549561500549316,-0.1871845564804111,-0.009429931542920378,244,254,0,0.5010060362173038,0.08713364028853864,0.08747199336586346,0.3309657107774556
HD,0.16454659350909373,-0.2150939702987671,-0.3796405638078608,-0.11534241766937026,257,241,0,0.49292929292929294,-0.3949622426615555,-0.3741458800881355,0.35413982724586524
IBM,0.14614200697340052,0.5350884199142456,0.3889464129408451,0.24218987006783244,223,275,0,0.5321285140562249,1.05200062807131,1.1152757401800157,0.21321181958792257
INTC,-0.4871944152951446,0.20640289783477783,0.6935973131299225,0.0996060072345275,211,287,0,0.5253549695740365,0.45090108457298766,0.42948218900811475,0.3761306709445792
JNJ,0.10842692670342746,-0.21630167961120605,-0.3247286063146335,-0.11603147648449275,247,251,0,0.47580645161290325,-0.6220669661879574,-0.6160750996408044,0.370532502938248
JPM,-0.028612798702809528,0.5026793479919434,0.5312921466947529,0.22884927790733656,232,266,0,0.5294117647058824,0.9052533136022567,0.9674880202728389,0.25888612572878855
KO,0.26713146700412294,0.3699244260787964,0.10279295907467345,0.1726591003054725,241,257,0,0.5040322580645161,0.9147724090853352,1.0666417800489802,0.21975069265779879
MCD,0.2301265183912824,0.2870349884033203,0.056908470012037915,0.13620150340261605,251,247,0,0.545271629778672,0.8047546219414895,0.7937949343232404,0.13648492979159488
MMM,-0.27409203432012896,0.26221656799316406,0.536308602313293,0.12506128038917397,250,248,0,0.5271629778672032,0.6177902417058732,0.6105687053086686,0.2461483892351468
MRK,0.36794815837694883,0.09749472141265869,-0.27045343696429014,0.0482010930577117,225,273,0,0.5161290322580645,0.33434915148584515,0.34399080338974636,0.16541648053553615
MSFT,0.10267139301606432,0.019377470016479492,-0.08329392299958482,0.009758985233599082,265,233,0,0.5060728744939271,0.14414534327489553,0.1443191379655992,0.3040046568532692
NKE,-0.204284259041831,-0.19004541635513306,0.01423884268669795,-0.10116724186503612,261,237,0,0.5141129032258065,-0.3173952976873783,-0.3025974425583048,0.33814089270222386
PFE,0.35663227581280976,0.38874077796936035,0.03210850215655059,0.180782091611857,234,264,0,0.52834008097166,0.8518915160599545,0.8619283649498546,0.17912679984858138
PG,0.09945586396842732,1.0401027202606201,0.9406468562921928,0.4344697396479562,256,242,0,0.5372233400402414,2.1183722343117743,2.455701392547477,0.10823147694643868
RTX,0.44584518275896845,0.5702555179595947,0.12441033520062628,0.25650930260209903,244,254,0,0.5393939393939394,1.0829604109385378,1.078824147244981,0.20730885445353348
TRV,0.3642582804721688,0.02604198455810547,-0.3382162959140633,0.013094192597467469,252,246,0,0.5311871227364185,0.19258082177569139,0.18815371631426328,0.23751920126329124
UNH,0.46966040935767506,0.6862154006958008,0.21655499133812572,0.3026371864876052,262,236,0,0.5140562248995983,1.2564387291621126,1.413582624244381,0.14346778053832993
VZ,-0.31430556641749197,0.3754492998123169,0.6897548662298089,0.1750498646848222,203,295,0,0.5142276422764228,1.0023563201054775,1.056414820606059,0.1386005459406011
WBA,-0.2167714882013495,-0.3443748950958252,-0.1276034068944757,-0.19234980358535936,243,255,0,0.4879032258064516,-0.589511450632003,-0.5720667877803325,0.3901065728390196
WMT,-0.037341350076458446,1.4310791492462158,1.4684204993226744,0.567558077293161,239,259,0,0.5060483870967742,2.1795684376304023,3.1465958461328007,0.0999570550440577
XOM,1.3548249934338177,-0.13004469871520996,-1.4848696921490276,-0.06806849629203193,250,248,0,0.49696969696969695,-0.13159148692124767,-0.13772221775047241,0.2979365473233504
