ticker,price change,return,outperform,apy,# of long,# of short,# of hold,hit rate,sharpe,sortino,max drawdown
AAPL,0.007365459603898561,1.8897104263305664,1.8823449667266678,0.7108163549046185,254,235,9,0.5594262295081968,2.1006924415652266,2.175947529543635,0.22076939129478926
AXP,0.22046921344507808,0.14734816551208496,-0.07312104793299312,0.07203070013974111,254,230,14,0.515527950310559,0.36529563766572404,0.3885940453005134,0.3196343034025577
BA,-0.07882387118420486,-0.0584484338760376,0.020375437308167266,-0.030016181234311268,260,212,26,0.5180467091295117,0.06438717427792415,0.061940048634490465,0.41473250330938094
CAT,0.23573711340327863,-0.13682591915130615,-0.3725630325545848,-0.07175152149245767,243,245,10,0.5236139630390144,-0.10545765936053138,-0.10043135180294177,0.2679908096035512
CSCO,0.05026452267676018,0.16995084285736084,0.11968632018060066,0.08266589322759721,259,224,15,0.5063291139240507,0.466963429557742,0.43988480249073386,0.3111976884237899
CVX,0.9594979092043732,0.18949627876281738,-0.7700016304415558,0.0917810157154404,280,202,16,0.5280665280665281,0.47337539012010904,0.4954334420700466,0.21508911630161376
DD,-0.18278168004202977,0.8595713376998901,1.0423530177419198,0.3687665733086787,256,229,13,0.5352697095435685,1.130900429583781,1.276510782130495,0.24260180308377785
DIS,-0.5148807916132807,0.22244298458099365,0.7373237761942744,0.10698001366205756,257,228,13,0.5217391304347826,0.5211228104315592,0.5274200426146521,0.22657653029536176
GE,-0.08526199381769828,-0.15217667818069458,-0.0669146843629963,-0.08014201214313099,258,233,7,0.49377593360995853,-0.07498459999693524,-0.07646603414162095,0.352187025154287
GS,0.16863499497986179,0.06059598922729492,-0.10803900575256686,0.030217459506815647,245,243,10,0.5051334702258727,0.22599643404386766,0.22840486307146687,0.37301969335920965
HD,0.16454659350909373,-0.07894283533096313,-0.24348942884005687,-0.04075807592159697,252,239,7,0.5,-0.051673045631965356,-0.04914563715728149,0.29112310735979796
IBM,0.14614200697340052,0.825194239616394,0.6790522326429935,0.355903231770641,235,254,9,0.5337423312883436,1.4657769303819095,1.5944616679284307,0.1703019617455448
INTC,-0.4871944152951446,0.07289278507232666,0.5600872003674713,0.03624449557595111,228,264,6,0.5318275154004107,0.261764288037285,0.23866731452775256,0.3552589624891555
JNJ,0.10842692670342746,-0.11917310953140259,-0.22760003623483005,-0.062193372142891445,246,237,15,0.49272349272349275,-0.2906476078995169,-0.2769998562993975,0.37325559665117697
JPM,-0.028612798702809528,0.4932124614715576,0.5218252601743671,0.22492564793624958,238,247,13,0.5083333333333333,0.9008192001298863,0.9909314220084006,0.22060936168172918
KO,0.26713146700412294,0.23084533214569092,-0.03628613485843202,0.11082369715635254,246,239,13,0.494824016563147,0.6317400856810647,0.7105536099861038,0.22510896281676687
MCD,0.2301265183912824,0.39124178886413574,0.16111527047285334,0.18185767058872382,270,212,16,0.5550935550935551,1.0272775717444274,0.9336038476155977,0.14710575115846244
MMM,-0.27409203432012896,0.05318403244018555,0.3272760667603145,0.026567949198737173,262,231,5,0.516260162601626,0.2289808880184349,0.22357108575634765,0.3117660016669731
MRK,0.36794815837694883,-0.2247004508972168,-0.5926486092741656,-0.12083797736755097,223,268,7,0.5051124744376279,-0.5284918559920707,-0.5055056755934175,0.3829392790934652
MSFT,0.10267139301606432,0.4174560308456421,0.3147846378295778,0.19307434331294182,274,216,8,0.5102880658436214,0.8075280875773638,0.8710736764435603,0.21650330109576327
NKE,-0.204284259041831,3.981590270996094e-05,0.20432407494454097,2.014760805990612e-05,261,229,8,0.5163934426229508,0.13434991063217178,0.13244913561787114,0.2609913469643714
PFE,0.35663227581280976,0.6819007396697998,0.32526846385699004,0.30094945624438507,249,237,12,0.5279503105590062,1.3270621260041109,1.4071317822184863,0.1991861571835096
PG,0.09945586396842732,0.6237208843231201,0.5242650203546928,0.2779793285863019,243,250,5,0.5284552845528455,1.469622433244401,1.6261541311830314,0.1496455724784136
RTX,0.44584518275896845,0.20189738273620605,-0.2439478000227624,0.09752601582148102,242,241,15,0.5416666666666666,0.51855547960998,0.48278350171406603,0.3804778113723013
TRV,0.3642582804721688,0.06813228130340576,-0.29612599916876303,0.03391529568602447,251,234,13,0.5454545454545454,0.2925891907890711,0.28022859535231,0.23519041002982338
UNH,0.46966040935767506,0.42722833156585693,-0.042432077791818124,0.19722950873130074,272,220,6,0.5060975609756098,0.8958133078215287,0.9565742603674138,0.16115681648146774
VZ,-0.31430556641749197,0.4185572862625122,0.7328628526800042,0.19354330120951357,209,286,3,0.50920245398773,1.0938277999327441,1.1625027520479974,0.1587480610126782
WBA,-0.2167714882013495,-0.3467848300933838,-0.13001334189203428,-0.19385342701093522,257,235,6,0.5071283095723014,-0.6041212651530089,-0.5725587669278979,0.5231583496364226
WMT,-0.037341350076458446,1.431504726409912,1.4688460764863707,0.5676969302969515,244,246,8,0.5102459016393442,2.1914865963319334,3.0651738512944497,0.11185046221098079
XOM,1.3548249934338177,-0.22226989269256592,-1.5770948861263836,-0.11944436905125877,264,216,18,0.49266247379454925,-0.37907930021069913,-0.371132743544173,0.3042642981204789
