ticker,price change,return,outperform,apy,# of long,# of short,# of hold,hit rate,sharpe,sortino,max drawdown
AAPL,0.007365459603898561,0.4563823938369751,0.44901693423307654,0.20954295688531022,228,270,0,0.5231388329979879,0.8265897975647463,0.834308491897491,0.40275569217710105
AXP,0.22046921344507808,0.05983245372772217,-0.16063675971735591,0.02984209206579025,254,244,0,0.48490945674044267,0.2100370988812501,0.22782216978742045,0.41188485021406224
BA,-0.07882387118420486,-0.08572834730148315,-0.006904476117278291,-0.0443405892043256,237,261,0,0.5130784708249497,0.03579666870940953,0.03486624165880772,0.3707827643490568
CAT,0.23573711340327863,0.08488178253173828,-0.15085533087154035,0.04208790516822458,212,286,0,0.5331991951710262,0.29504650430834584,0.2957254409914171,0.33257661344499667
CSCO,0.05026452267676018,0.422457218170166,0.37219269549340583,0.19520260127168654,213,285,0,0.5214723926380368,0.8418144100418288,0.8304227811822358,0.20365055861354026
CVX,0.9594979092043732,0.20220422744750977,-0.7572936817568634,0.09766779416311566,219,279,0,0.5211267605633803,0.4858863797882022,0.5138789544829456,0.3120331134693575
DD,-0.18278168004202977,0.18455123901367188,0.36733291905570165,0.08948190406852086,213,285,0,0.5222672064777328,0.4152411137444961,0.46250574042937476,0.4374826632272019
DIS,-0.5148807916132807,1.3102619647979736,1.8251427564112543,0.5276411356570287,246,252,0,0.5403225806451613,1.7419776231055133,2.1220689073237913,0.286220562625495
GE,-0.08526199381769828,-0.09690588712692261,-0.011643893309224329,-0.05027069911797488,204,294,0,0.4867075664621677,0.03272276256281972,0.034685792954330684,0.4585080038328516
GS,0.16863499497986179,0.5980439186096191,0.42940892362975736,0.26771256063366344,234,264,0,0.5372233400402414,0.9644753014955274,0.9657683818837834,0.3248507331491206
HD,0.16454659350909373,-0.04395914077758789,-0.20850573428668162,-0.022491336789336014,230,268,0,0.4909090909090909,0.033648540670475145,0.033158855499743796,0.257506940176074
IBM,0.14614200697340052,1.1420965194702148,0.9959545124968143,0.4703222319569358,209,289,0,0.5642570281124498,1.7869719631147554,1.8780995343622817,0.14726221499358869
INTC,-0.4871944152951446,0.4941328763961792,0.9813272916913238,0.22530765981675893,190,308,0,0.5354969574036511,0.7954214776485214,0.7710390078502214,0.20666015021543613
JNJ,0.10842692670342746,0.10640609264373779,-0.002020834059689669,0.052499322262913095,224,274,0,0.5020161290322581,0.36642952681705354,0.3587482282107627,0.24038384562338613
JPM,-0.028612798702809528,-0.049674808979034424,-0.021062010276224896,-0.025452927875036502,216,282,0,0.5253549695740365,0.02248681656028194,0.022070091537364542,0.2374523890527007
KO,0.26713146700412294,0.4729725122451782,0.2058410452410553,0.21649559851932532,227,271,0,0.5020161290322581,1.1100554520116568,1.361894431969216,0.16253441979378214
MCD,0.2301265183912824,-0.15135455131530762,-0.38148106970659,-0.07969075770450584,232,266,0,0.5191146881287726,-0.339054112750862,-0.3169088751959322,0.1970469763029649
MMM,-0.27409203432012896,0.08881998062133789,0.36291201494146685,0.044000406916722135,225,273,0,0.5010060362173038,0.3000807472042669,0.30791593918378046,0.3448664307781115
MRK,0.36794815837694883,0.18076229095458984,-0.187185867422359,0.08771708765334973,213,285,0,0.5100806451612904,0.5151584897607224,0.5606484571020636,0.22391104344990018
MSFT,0.10267139301606432,-0.09142029285430908,-0.1940916858703734,-0.04735587986474088,228,270,0,0.4959514170040486,-0.042496244007524275,-0.0423808854050349,0.3053547240163906
NKE,-0.204284259041831,-0.0304068922996521,0.1738773667421789,-0.015503959493485708,235,263,0,0.5120967741935484,0.06823223854302637,0.0683605489024006,0.28577613370808636
PFE,0.35663227581280976,0.6482834815979004,0.29165120578509063,0.287725732627373,237,261,0,0.5323886639676113,1.2978572034095863,1.3294573469590363,0.15047940639776636
PG,0.09945586396842732,0.8413946628570557,0.7419387988886283,0.36197993778270265,221,277,0,0.5472837022132797,1.817886050455361,1.9751698280460335,0.09721117433508347
RTX,0.44584518275896845,0.21883177757263184,-0.22701340518633661,0.10532404553689845,230,268,0,0.5292929292929293,0.5406109926392652,0.5308887625780817,0.24389603003286364
TRV,0.3642582804721688,0.28617000579833984,-0.07808827467382895,0.13581503349226653,215,283,0,0.5331991951710262,0.7528960898457611,0.7613424328992716,0.16836295715954008
UNH,0.46966040935767506,0.5278153419494629,0.058154932591787833,0.2392082442180552,236,262,0,0.5100401606425703,1.0419560062488216,1.1462034994277204,0.22077477244300556
VZ,-0.31430556641749197,0.2597818374633789,0.5740874038808709,0.12396259978142887,194,304,0,0.5040650406504065,0.7708614626438897,0.8102063461317038,0.1502610753020433
WBA,-0.2167714882013495,-0.14697802066802979,0.06979346753331972,-0.07729216472685807,218,280,0,0.4939516129032258,-0.12813615653031163,-0.132623071947888,0.47227341808011
WMT,-0.037341350076458446,1.0061402320861816,1.0434815821626402,0.42233565592037214,217,281,0,0.4838709677419355,1.73027590630897,2.454067655941007,0.14417620527974134
XOM,1.3548249934338177,-0.20085281133651733,-1.555677804770335,-0.10725628314506008,227,271,0,0.4868686868686869,-0.2972385743635181,-0.30527708598283343,0.3151001614033324
