ticker,price change,return,outperform,apy,# of long,# of short,# of hold,hit rate,sharpe,sortino,max drawdown
AAPL,0.007365459603898561,1.173084020614624,1.1657185610107255,0.4810469993663291,279,219,0,0.5251509054325956,1.5639775684320258,1.7182025146603672,0.19457589493594432
AXP,0.22046921344507808,-0.3500332236289978,-0.5705024370740759,-0.1958845302827027,277,221,0,0.47484909456740443,-0.724273398772523,-0.6725256245676899,0.40903319497419016
BA,-0.07882387118420486,0.15874910354614258,0.23757297473034744,0.07740797024445278,269,229,0,0.5150905432595574,0.3856541345165027,0.41216478480191376,0.29831746125993586
CAT,0.23573711340327863,-0.032017529010772705,-0.26775464241405134,-0.01633184740375493,265,233,0,0.5150905432595574,0.10143909292467632,0.09330716174768866,0.27991330456222857
CSCO,0.05026452267676018,0.12036144733428955,0.07009692465752937,0.05919620547545823,257,241,0,0.5010224948875256,0.3687735693312622,0.3612521235971169,0.24493600075594363
CVX,0.9594979092043732,0.39477360248565674,-0.5647243067187164,0.18337492878796335,264,234,0,0.5372233400402414,0.7637165598154548,0.7875895145401469,0.1647073518398219
DD,-0.18278168004202977,0.15963995456695557,0.34242163460898534,0.07782703835153648,244,254,0,0.5101214574898786,0.38282084260598953,0.4311459333095731,0.3537142086664362
DIS,-0.5148807916132807,0.3040374517440796,0.8189182433573603,0.14377223714513154,267,231,0,0.5060483870967742,0.6482423094665487,0.6990679124171438,0.32696271782201636
GE,-0.08526199381769828,-0.5610168874263763,-0.47575489360867806,-0.3407198834343258,276,222,0,0.4785276073619632,-1.0143806729354616,-0.9214902436448809,0.6481370559431289
GS,0.16863499497986179,-0.2885768413543701,-0.4572118363342319,-0.15826922869445337,258,240,0,0.48893360160965793,-0.49004286934925384,-0.4690230040114544,0.46453405279778887
HD,0.16454659350909373,-0.18290525674819946,-0.3474518502572932,-0.09716636809580159,284,214,0,0.494949494949495,-0.307556883353672,-0.2889809895221445,0.21597362337818518
IBM,0.14614200697340052,0.7237412929534912,0.5775992859800907,0.3172268460343608,248,250,0,0.5180722891566265,1.3066470588952288,1.4376059293071193,0.1742315177362751
INTC,-0.4871944152951446,-0.16620588302612305,0.3209885322690216,-0.08787604010437622,233,265,0,0.5010141987829615,-0.14301946289024703,-0.1344060732790915,0.3948487692753462
JNJ,0.10842692670342746,0.048847079277038574,-0.05957984742638889,0.024426628273433337,258,240,0,0.4939516129032258,0.2372379593793854,0.24549814207768147,0.2529815203253362
JPM,-0.028612798702809528,-0.2305978536605835,-0.20198505495777397,-0.12422836719494468,269,229,0,0.486815415821501,-0.38438784414866894,-0.39382535095581667,0.37065328499075173
KO,0.26713146700412294,0.40136897563934326,0.13423750863522033,0.1862032119724557,251,247,0,0.5161290322580645,0.9759541569930963,1.1124303123572263,0.14703282425450692
MCD,0.2301265183912824,0.6231659650802612,0.39303944668897883,0.27775829915865136,295,203,0,0.5291750503018109,1.4460155963515997,1.5863299573848009,0.16339514845434142
MMM,-0.27409203432012896,0.7631537914276123,1.0372458257477413,0.3323820511244371,259,239,0,0.5331991951710262,1.338474999985793,1.4674623034851568,0.17537986230095742
MRK,0.36794815837694883,-0.30005908012390137,-0.6680072385008502,-0.16517138486676908,231,267,0,0.4737903225806452,-0.779799517004161,-0.8143518858163594,0.47657677490741346
MSFT,0.10267139301606432,0.22729885578155518,0.12462746276549086,0.10920293486973742,276,222,0,0.52834008097166,0.5142223116050748,0.5199614567447843,0.22491153158725705
NKE,-0.204284259041831,-0.3971075415611267,-0.1928232825192957,-0.22590177906338682,281,217,0,0.48588709677419356,-0.9522434573869931,-0.8964431419738431,0.41497673358468984
PFE,0.35663227581280976,0.3090440034866333,-0.04758827232617646,0.14599221254956962,256,242,0,0.5161943319838057,0.7140946872686158,0.715705632994213,0.15092683238409538
PG,0.09945586396842732,0.7391502857208252,0.6396944217523979,0.3231722073899741,251,247,0,0.5150905432595574,1.6507239913992866,2.0100167606062045,0.18594317201473695
RTX,0.44584518275896845,0.6297632455825806,0.18391806282361212,0.28038364557539563,265,233,0,0.5292929292929293,1.1629011666248144,1.173451494082664,0.2681744578165734
TRV,0.3642582804721688,0.07343530654907227,-0.29082297392309653,0.03650961394247032,276,222,0,0.5231388329979879,0.30422030332797395,0.3099363719572039,0.1992825512248171
UNH,0.46966040935767506,-0.0099562406539917,-0.47961665001166676,-0.005050548533130139,292,206,0,0.5020080321285141,0.10359934218349179,0.10719404756206774,0.2333687005138661
VZ,-0.31430556641749197,0.0513683557510376,0.36567392216852956,0.025672010708412296,216,282,0,0.5101626016260162,0.22046388359501887,0.21853732302368387,0.25889484106380006
WBA,-0.2167714882013495,-0.2635422348976135,-0.04677074669626402,-0.14340879961387376,257,241,0,0.4798387096774194,-0.3846050100167674,-0.3749555571723025,0.3360637967398591
WMT,-0.037341350076458446,1.0641717910766602,1.1015131411531187,0.44300879677176996,262,236,0,0.5060483870967742,1.7967610290283247,2.4405852049707515,0.14188342356895736
XOM,1.3548249934338177,-0.35821765661239624,-1.713042650046214,-0.20102430595430376,263,235,0,0.498989898989899,-0.7267944845362613,-0.7242219077049307,0.4450148656462452
