Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,39.9427490234375,39.95228958129883,39.064884185791016,39.446563720703125,27.764894485473633,16722831
2013-01-03,39.97137451171875,40.48664093017578,39.22710037231445,40.39122009277344,28.429792404174805,24673483
2013-01-04,40.51526641845703,40.553436279296875,39.904579162597656,40.04771041870117,28.18801498413086,16169068
2013-01-07,40.114505767822266,40.257633209228516,39.933204650878906,40.19084167480469,28.28875732421875,12055773
2013-01-08,40.314884185791016,40.73473358154297,40.24809265136719,40.24809265136719,28.32905387878418,15458943
2013-01-09,40.4484748840332,40.696563720703125,40.26717758178711,40.639312744140625,28.604421615600586,10556609
2013-01-10,40.906490325927734,41.17366409301758,40.79198455810547,40.82061004638672,28.732027053833008,13593084
2013-01-11,40.75381851196289,41.345420837402344,40.75381851196289,41.25,29.034255981445312,12722825
2013-01-14,41.32633590698242,41.564884185791016,41.078243255615234,41.35496139526367,29.108139038085938,11650721
2013-01-15,41.393131256103516,41.54580307006836,40.84923553466797,40.906490325927734,28.792469024658203,12446677
2013-01-16,40.92557144165039,41.068702697753906,40.553436279296875,40.59160232543945,28.57083511352539,12481156
2013-01-17,40.84923553466797,40.88740539550781,40.59160232543945,40.79198455810547,28.711862564086914,16255109
2013-01-18,40.91603088378906,41.011451721191406,40.696563720703125,41.011451721191406,28.86634635925293,17222937
2013-01-22,40.81106948852539,41.24045944213867,40.65839767456055,41.22137451171875,29.01410675048828,12819765
2013-01-23,41.03053283691406,41.106868743896484,40.60114669799805,40.85877990722656,28.758888244628906,14854666
2013-01-24,40.98282241821289,41.23091506958008,40.963741302490234,41.03053283691406,28.879779815673828,13096122
2013-01-25,41.14503860473633,41.46946716308594,40.76335906982422,41.46946716308594,29.188737869262695,13799330
2013-01-28,41.35496139526367,41.507633209228516,40.963741302490234,40.963741302490234,28.832763671875,12418800
2013-01-29,41.211830139160156,41.73664093017578,41.020992279052734,41.66030502319336,29.32305335998535,16474874
2013-01-30,41.66030502319336,41.76526641845703,41.46946716308594,41.507633209228516,29.21558952331543,13280885
2013-01-31,41.44084167480469,41.64122009277344,41.26908493041992,41.26908493041992,29.047683715820312,15237291
2013-02-01,40.30534362792969,40.79198455810547,39.60877990722656,39.91412353515625,28.093984603881836,39497024
2013-02-04,39.4942741394043,39.75190734863281,38.959922790527344,38.979007720947266,27.43579864501953,30821366
2013-02-05,39.16984558105469,39.58015441894531,39.05534362792969,39.53244400024414,27.82533073425293,22330050
2013-02-06,39.45610809326172,39.5515251159668,39.10305404663086,39.20801544189453,27.596982955932617,18218222
2013-02-07,39.21755599975586,39.40839767456055,39.007633209228516,39.122135162353516,27.536537170410156,16950666
2013-02-08,39.17938995361328,39.29389190673828,39.07442855834961,39.29389190673828,27.65743064880371,15365566
2013-02-11,39.303436279296875,39.59923553466797,39.20801544189453,39.48473358154297,27.791757583618164,11959776
2013-02-12,39.475189208984375,39.66603088378906,39.24618148803711,39.5515251159668,27.83877182006836,10475808
2013-02-13,39.52289962768555,39.58969497680664,39.13167953491211,39.26526641845703,27.63727378845215,16561858
2013-02-14,39.16030502319336,39.332061767578125,38.959922790527344,39.303436279296875,27.664142608642578,17116774
2013-02-15,39.56106948852539,39.59923553466797,39.35114669799805,39.52289962768555,27.818618774414062,16326897
2013-02-19,39.69465637207031,40.286258697509766,39.67557144165039,40.286258697509766,28.355915069580078,13944793
2013-02-20,40.41984558105469,40.79198455810547,40.286258697509766,40.70610809326172,28.651432037353516,17607343
2013-02-21,40.553436279296875,40.6202278137207,40.33396911621094,40.553436279296875,28.543970108032227,12390504
2013-02-22,40.6297721862793,41.288169860839844,40.582061767578125,41.00190734863281,28.85963249206543,16132807
2013-02-25,41.32633590698242,41.459922790527344,40.5629768371582,40.57251739501953,28.557401657104492,20338850
2013-02-26,40.79198455810547,40.83969497680664,40.171756744384766,40.47710037231445,28.4902400970459,14570449
2013-02-27,40.33396911621094,41.17366409301758,40.33396911621094,41.00190734863281,28.85963249206543,13537121
2013-02-28,41.040077209472656,41.23091506958008,40.77289962768555,40.77289962768555,28.69845199584961,14893442
2013-03-01,40.39122009277344,40.71564865112305,40.39122009277344,40.67748260498047,28.63128662109375,15527482
2013-03-04,40.95419692993164,41.364505767822266,40.8015251159668,41.35496139526367,29.108139038085938,14839890
2013-03-05,41.60305404663086,41.65076446533203,41.125953674316406,41.26908493041992,29.047683715820312,15843769
2013-03-06,41.316795349121094,41.73664093017578,41.08778762817383,41.67938995361328,29.336483001708984,19301121
2013-03-07,41.8129768371582,41.917938232421875,41.11641311645508,41.288169860839844,29.061124801635742,14392813
2013-03-08,41.41221237182617,41.507633209228516,40.95419692993164,41.00190734863281,28.85963249206543,30678418
2013-03-11,40.98282241821289,41.66984558105469,40.906490325927734,41.66030502319336,29.32305335998535,40492729
2013-03-12,43.33969497680664,43.33969497680664,42.82442855834961,42.97710037231445,30.249895095825195,58695860
2013-03-13,42.5,42.681297302246094,42.4427490234375,42.54771041870117,30.236337661743164,18781418
2013-03-14,42.66221237182617,42.700382232666016,41.60305404663086,42.242366790771484,30.019336700439453,27136283
2013-03-15,41.82251739501953,42.07061004638672,41.78435134887695,42.07061004638672,29.897281646728516,25499831
2013-03-18,41.774810791015625,41.92748260498047,41.57442855834961,41.63167953491211,29.585355758666992,12699350
2013-03-19,41.6984748840332,41.832061767578125,41.60305404663086,41.6984748840332,29.63283920288086,16248297
2013-03-20,41.98473358154297,42.261451721191406,41.8702278137207,42.09923553466797,29.917619705200195,15693066
2013-03-21,42.01335906982422,42.156490325927734,41.7557258605957,41.78435134887695,29.6938533782959,12476021
2013-03-22,41.85114669799805,42.08969497680664,41.79389190673828,41.889312744140625,29.768455505371094,10463232
2013-03-25,41.9370231628418,41.98473358154297,41.51717758178711,41.68893051147461,29.62604331970215,13746721
